"state","county","clinton_pctvotes","trump_pctvotes","obama_pctvotes","pct_pop65","pct_black","pct_white","pct_hispanic","pct_asian","highschool","bachelors","income","trump_win"
"TX","Throckmorton County",10.4,88.49,13.41,25.3,1.1,96.5,11.9,0.4,80.1,19.8,39.286,1
"TX","Titus County",27.66,69.8,30.01,13.2,10.3,84.8,41.5,1,72.1,13.8,42.939,1
"TX","Tom Green County",23.93,71.85,25.31,14.5,4.6,90.8,38.1,1.3,82.6,21.6,44.545,1
"TX","Travis County",66.26,27.4,60.16,8.4,8.9,80.7,33.9,6.5,87,44.9,58.025,0
"TX","Trinity County",19.29,79.19,25.89,25.3,9.8,87.3,9.2,0.4,81.3,9.9,34.555,1
"TX","Tyler County",15.6,82.83,21.76,20.6,11.5,86.1,7.7,0.4,82.8,11.8,39.94,1
"TX","Upshur County",14.94,82.91,19.62,17.1,8.5,87.8,7.9,0.5,82.5,13.3,46.6,1
"TX","Upton County",21.91,74.15,25.58,13.8,2.7,92.4,52.8,0.4,73.9,11.5,51.75,1
"TX","Uvalde County",43.23,54.03,45.36,16,1.2,96,70.2,0.7,69.1,14.5,34.902,1
"TX","Val Verde County",51.35,43.46,52.05,13.8,2,95.2,80.4,0.8,67,15.3,40.45,0
"TX","Van Zandt County",12.87,85,16.16,19.8,3.1,93.8,10.2,0.5,81.2,13.5,43.439,1
"TX","Victoria County",28.5,68.49,30.51,14.6,6.9,89.4,45.3,1.4,81.8,16.3,50.364,1
"TX","Walker County",30.92,65.43,35.07,11.4,23.1,73.4,17.8,1.2,81.7,17.9,37.617,1
"TX","Waller County",34.36,62.97,40.77,11.5,25.6,70.5,29.8,0.8,80.9,19,50.097,1
"TX","Ward County",22.85,74.45,25.82,14.1,4.9,90.8,51.5,0.7,71.9,12.5,42.568,1
"TX","Washington County",22.93,74.21,23.5,19.8,18,78.5,15.1,1.8,80.9,23.5,44.858,1
"TX","Webb County",74.38,22.77,76.56,8.7,0.7,97.6,95.2,0.7,64.2,17.2,39.449,0
"TX","Wharton County",28.82,69.01,30.06,15.8,14.1,83.6,39.7,0.6,74.7,14.6,40.411,1
"TX","Wheeler County",8.41,90.5,10.9,17.2,2.8,93.2,27.3,0.7,80.5,18.4,51.766,1
"TX","Wichita County",23.08,72.82,25.63,13.8,10.9,83,18.3,2.2,85.2,20.1,45.086,1
"TX","Wilbarger County",19.68,77.2,24.4,16.9,8.7,86.6,28.7,1,79,16.5,41.658,1
"TX","Willacy County",67.22,30.32,71.08,12.6,2.7,95.3,87.7,0.8,62.2,8.8,25.886,0
"TX","Williamson County",42.02,51.88,37.94,10.9,6.8,83.6,23.9,6,92,38,71.803,1
"TX","Wilson County",24.88,72.66,28.04,14.9,1.7,95.4,38.6,0.5,84.6,18,64.571,1
"TX","Winkler County",22.42,74.91,22.81,10.9,3,93.7,58.2,0.6,70.1,9.6,48.992,1
"TX","Wise County",13.84,83.76,15.56,14.4,1.6,95.3,18.4,0.5,83.8,16.1,56.005,1
"TX","Wood County",14.07,84.1,17.4,26.5,5,91.9,9.6,0.6,83.4,17,43.649,1
"TX","Yoakum County",18.53,78.16,19.22,11.9,1.6,95,63.1,0.5,70.3,15,49.34,1
"TX","Young County",11.4,86.01,13.56,19.4,1.6,95,17.9,0.6,78.6,16.7,44.429,1
"TX","Zapata County",65.6,32.8,71.32,11.6,0.4,98.7,93.9,0.2,54.8,8.5,31.109,0
"TX","Zavala County",77.67,20.41,83.27,12.5,1.3,96.6,93,0.2,60.3,9.4,25.625,0
"UT","Beaver County",10.6,73.82,13.46,13.7,0.4,94.2,10.9,1.3,90.9,17,46.66,1
"UT","Box Elder County",10.96,62.39,10.11,12.2,0.5,95.2,9.1,1,91.7,21.2,57.292,1
"UT","Cache County",18.69,46.39,14.65,8.6,0.8,93.2,10.5,2.6,92.5,36.9,49.506,1
"UT","Carbon County",21.69,66.28,30.48,15.3,0.8,95,13.1,0.7,86,12.6,44.724,1
"UT","Daggett County",16.34,70.32,17.88,21.2,0.4,96,4.2,0.5,86,18.8,46.917,1
"UT","Davis County",21.57,44.89,18.14,9.1,1.4,92.7,9.1,2,95.4,34.1,69.707,1
"UT","Duchesne County",7.21,79.41,9.09,10.9,0.6,91.6,8.1,0.5,86.4,16,57.683,1
"UT","Emery County",8.89,79.8,12.89,14.6,0.5,97,6.3,0.5,89.8,12.5,52.763,1
"UT","Garfield County",15.34,68.74,14.19,19,0.5,94.5,5.6,1.1,92,20.1,45.357,1
"UT","Grand County",43.36,43.4,44.02,15.9,0.7,91.7,10,1,91,25.2,45.888,1
"UT","Iron County",13.7,65.29,13.06,11.4,0.7,93.4,8.3,1,90.6,26.4,42.369,1
"UT","Juab County",10.7,67.69,11.16,11.7,0.4,96.4,4.7,0.4,89.9,14.6,55.247,1
"UT","Kane County",21.22,64.56,21.88,21.5,0.4,95.8,4.5,0.5,94.4,25.3,48.54,1
"UT","Millard County",8.23,73.75,8.55,16.1,0.5,95,12.8,0.9,86.4,19,49.238,1
"UT","Morgan County",11.14,61.45,8.83,11.3,0.3,97.6,2.7,0.7,97.6,33.4,80.337,1
"UT","Piute County",5.02,87.03,9.48,24.7,0.2,97,7.7,0.5,88.7,17,38.5,1
"UT","Rich County",9.49,71.72,8.31,17.7,0.3,97.6,4.6,0.3,95.3,17,50,1
"UT","Salt Lake County",42.85,32.63,38.84,9.6,2,88.5,17.8,3.9,89,31,60.555,0
"UT","San Juan County",37.08,48.93,39.97,11.9,0.4,50,5.1,0.7,82.8,18.4,40.492,1
"UT","Sanpete County",10.49,65.82,10.1,12.8,1,94.3,9.7,0.8,88.4,20.8,48.369,1
"UT","Sevier County",8.1,77.7,9.01,15.7,0.3,96.5,4.9,0.4,89.9,16.4,46.229,1
"UT","Summit County",50.92,35.56,46.08,9.8,0.7,95.4,11.6,1.7,93.1,48.7,83.336,0
"UT","Tooele County",21.24,51.27,23.1,8.6,0.9,94.3,11.8,0.8,92,20.4,61.412,1
"UT","Uintah County",7.78,76.66,8.65,9.1,0.6,88.4,8,0.5,86.2,16.2,62.067,1
"UT","Utah County",14.05,51.31,9.79,7.2,0.7,93.5,11.2,1.6,93.6,36.5,60.196,1
"UT","Wasatch County",25.27,50.45,23.02,9.4,0.5,95.8,12.9,1.2,89.6,33.4,65.05,1
"UT","Washington County",16.67,68.82,15.61,19.6,0.8,93.7,10,0.9,91.7,26.4,49.279,1
"UT","Wayne County",19.22,68.01,16.1,18.8,0.1,96.2,4.8,0.8,95.7,25.2,41.458,1
"UT","Weber County",27.24,47.2,25.78,11.1,1.6,92.9,17.7,1.5,88.8,22.7,54.974,1
"VA","Accomack County",42.76,54.47,47.77,21.3,28.1,68.8,8.9,0.7,78,17.2,39.328,1
"VA","Albemarle County",59.32,34.26,55.3,16.5,9.9,82.3,5.7,4.9,91.4,52.2,67.725,0
"VA","Alexandria city",76.83,17.8,71.37,10.1,22.6,66.4,16.6,6.9,91.2,61.4,85.706,0
"VA","Alleghany County",29.63,66.7,47.51,24.3,4.8,92.9,1.4,0.5,82.7,16.4,44.848,1
"VA","Amelia County",30.56,66.87,36.14,18.2,21.9,74.8,3.1,1.1,78.9,14,52.885,1
"VA","Amherst County",32.88,63.59,39.49,18.9,19.1,77.3,2.2,0.5,79.1,17.4,44.945,1
"VA","Appomattox County",25.43,71.84,30.96,19.1,19.9,77.6,1.2,0.4,82.2,15,50.167,1
"VA","Arlington County",76.99,16.89,69.22,9.3,9.1,76.6,15.7,10.3,93.3,71.7,103.208,0
"VA","Augusta County",22.12,71.33,28.11,19.4,4.2,93.7,2.5,0.6,84.2,19.9,52.027,1
"VA","Bath County",26.88,69.01,40.31,25,5,93.5,1.8,0.4,90,20.2,51.365,1
"VA","Bedford County",23.07,72.48,26.81,19.4,7,90,2,1.2,87.6,25,57.596,1
"VA","Bland County",14.5,82.33,25.03,20.3,3.7,95.1,0.7,0.3,83.4,14.7,42.139,1
"VA","Botetourt County",24.1,71.72,29.93,19.9,3.5,94.3,1.5,0.7,90.2,24.9,65.935,1
"VA","Bristol city",26.3,70.11,33.81,19.9,5.9,91,1.7,0.9,81.6,19.6,32.221,1
"VA","Brunswick County",58.51,39.83,62.19,19.2,55.1,43,2.1,0.4,71.3,12.2,36.293,0
"VA","Buchanan County",18.67,79.09,32.11,19.4,2.8,96.2,0.6,0.3,68.2,8.3,29.848,1
"VA","Buckingham County",42.94,54.49,50.32,16.9,34.6,62.8,2.1,0.4,70.9,11.9,38.648,1
"VA","Buena Vista city",28.94,59.79,36.38,17.6,5.3,90.7,2.5,0.6,77,14.9,36.591,1
"VA","Campbell County",24.24,71.43,29.62,18.1,14.5,82.3,2.2,1,83.8,17.1,47.162,1
"VA","Caroline County",45.28,50.34,53.41,15.1,28.2,67,4.2,0.9,80.9,16.8,57.218,1
"VA","Carroll County",18.82,78.41,28.42,21.7,0.9,97.8,3.1,0.2,76.2,12.8,32.853,1
"VA","Charles City County",59.92,36.88,65.8,21.3,47.5,42.1,1.7,0.4,75.9,13.9,48.428,0
"VA","Charlotte County",37.17,60.07,42.43,20.2,29.3,68.5,2.8,0.3,74.8,15.6,33.015,1
"VA","Charlottesville city",80.43,13.29,75.82,9.5,19.2,69.9,4.9,7.1,88.2,49.9,44.601,0
"VA","Chesapeake city",47,48.28,49.95,11.8,30.1,62.7,5.3,3.4,90.2,29.3,69.743,1
"VA","Chesterfield County",46.21,48.46,45.84,12.8,23.3,69.8,8,3.6,90.1,36.3,72.088,1
"VA","Clarke County",37.47,57.27,41.87,18.1,5.1,90.8,4.4,1.2,89,31.3,77.597,1
"VA","Colonial Heights city",28.09,67.41,29.57,20.1,13.9,79.8,5.3,3.3,88.7,20.5,50.835,1
"VA","Covington city",38.58,56.94,56.63,18.9,12.8,83.7,2.5,0.8,78.8,8.3,34.319,1
"VA","Craig County",19.43,76.83,31.16,21.1,0.2,98.4,1,0.2,89.7,14.6,47.806,1
"VA","Culpeper County",35.06,60.4,41.05,13.9,15.8,78.9,9.2,1.5,84.3,22.6,64.423,1
"VA","Cumberland County",41.68,55.24,48.06,19.3,32.2,64.8,2.4,0.4,76.9,14,40.557,1
"VA","Danville city",58.59,38.73,60.56,19.7,49.4,47.5,3.4,1.2,77.9,17.2,30.786,0
"VA","Dickenson County",20.84,77,35.94,18.9,0.4,98.7,0.9,0.2,72.4,10.5,33.318,1
"VA","Dinwiddie County",42.6,55.03,48.17,16.3,32.7,64.6,2.9,0.6,80.2,12.8,52.027,1
"VA","Emporia city",64.68,33.46,66.63,17.5,63.7,33.2,5.5,1.2,71.4,16,32.155,0
"VA","Essex County",47.46,49.63,53.11,20.4,37.9,57.6,3.6,1,76.7,14.7,44.885,1
"VA","Fairfax County",65.3,29.08,59.26,11.5,10,66.6,16.4,19.2,91.8,58.6,110.292,0
"VA","Fairfax city",62.11,31.17,57.32,15.4,5.4,73.3,16.6,17,92,51.9,97.242,0
"VA","Falls Church city",75.78,17.26,69.11,11.4,5.3,80.6,9.5,9.3,97.3,74.4,120,0
"VA","Fauquier County",34.91,59.56,39.31,14.9,8.2,87.3,7.2,1.5,91.4,33.2,88.409,1
"VA","Floyd County",28.85,66.34,35.82,20.4,1.9,96.1,2.8,0.6,81.4,16,44.618,1
"VA","Fluvanna County",42.63,52.02,46.25,18.3,15.4,81.5,3.2,0.7,85.5,28.8,68.288,1
"VA","Franklin County",27.06,69.24,34.1,20.8,8.4,89.4,2.7,0.4,82.7,19.1,45.624,1
"VA","Franklin city",62.28,35.17,65.04,17.5,57.3,39.2,2.3,0.9,79.4,20.6,31.928,0
"VA","Frederick County",29.7,64.96,34.97,15.2,4.6,91.4,7.4,1.6,86,27.5,68.424,1
"VA","Fredericksburg city",60.08,33.51,62.43,10.1,24.1,68.4,10.9,3,90.3,35.1,47.04,0
"VA","Galax city",28.78,67.84,39.6,20,7,89.7,14.7,0.6,75.8,14.5,30.325,1
"VA","Giles County",23.78,72.35,36.19,20,1.6,96.7,1.6,0.5,80.5,16.6,45.141,1
"VA","Gloucester County",27.65,67.03,35.14,17.5,8.4,87.8,3.3,0.9,89.3,22,60.519,1
"VA","Goochland County",35.06,60.11,35.19,19.4,17.7,79.3,2.4,1.3,87.4,38,80.976,1
"VA","Grayson County",19.39,77.06,29.3,23.6,2.3,96.1,3,0.2,75.3,10.9,30.71,1
"VA","Greene County",30.76,62.54,36.52,15.7,6.9,88.6,5,1.7,83.1,24.1,59.358,1
"VA","Greensville County",58.63,39.81,63.65,15.1,59.3,38.8,2.1,0.6,72.7,7.2,39.697,0
"VA","Halifax County",40.66,57.23,46.57,22,36.6,61.3,1.9,0.5,78.9,15.2,34.659,1
"VA","Hampton city",66.73,28.95,72.14,13.7,49.8,43.3,5.3,2.4,89.3,22.5,50.705,0
"VA","Hanover County",31.07,63.54,31.02,15.7,9.6,86.7,2.6,1.6,92.1,35.5,75.07,1
"VA","Harrisonburg city",57.08,35.22,55.66,8.1,8.4,84.1,18.6,4,81.5,35.1,38.048,0
"VA","Henrico County",57.8,36.84,55.28,13.8,30.1,59.3,5.4,7.9,90.1,39.7,61.048,0
"VA","Henry County",34.12,63.29,41.37,21.8,22,75.3,5.4,0.6,77,11.2,34.984,1
"VA","Highland County",26.67,68.87,32.53,29.4,0.8,98.2,1.5,0.4,78.9,20.9,49.625,1
"VA","Hopewell city",52.65,43.32,57.46,15.7,39.4,55.5,7.2,1.1,76.8,10.2,37.933,0
"VA","Isle of Wight County",37.46,58.45,42.14,17.3,23.9,72.7,2.7,1,86.1,25.5,63.942,1
"VA","James City County",44.67,49.8,43.4,22.8,13.6,80.6,5.5,2.6,93.5,45.8,76.96,1
"VA","King and Queen County",40.14,56.96,47.82,20.6,26.9,68.4,3.1,0.4,81.5,14.1,48.372,1
"VA","King George County",33.44,61.32,39.66,11.7,17.3,77.3,4.4,1.4,91.1,31.1,81.753,1
"VA","King William County",30.28,65.61,37.52,14.4,17.5,77.9,2.5,0.9,89.4,19.2,62.67,1
"VA","Lancaster County",43.37,53.34,44.58,35.2,28,69.9,1.6,0.7,87.9,28.3,49.248,1
"VA","Lee County",17.4,80.64,27.04,18.8,4.2,94.2,1.8,0.3,74.2,11.7,31.308,1
"VA","Lexington city",61.85,31.29,55.44,14.1,9.6,84.6,3.8,3.2,78.3,41.7,36.505,0
"VA","Loudoun County",55.42,38.63,51.62,7.9,7.8,70.7,13.4,17.3,93.8,57.9,122.238,0
"VA","Louisa County",35.46,60.02,42.36,17.6,16.7,80,2.5,0.6,82.5,18.8,54.518,1
"VA","Lunenburg County",39.91,57.49,46.87,19.7,34,63.3,4.2,0.3,69,11.9,35.237,1
"VA","Lynchburg city",41.83,50.86,43.89,14,28.5,65.7,3.3,3.1,86,31.2,38.138,1
"VA","Madison County",31.76,63.72,39.97,20.5,9.5,87.2,2.1,0.6,79.8,21.8,53.459,1
"VA","Manassas city",55.19,39.01,55.95,8.2,15.1,73.7,33.7,6,82.6,28.7,71.036,0
"VA","Manassas Park city",61.72,33.22,62.09,7.5,15,69.4,35.5,10.3,82.9,26,71.227,0
"VA","Martinsville city",60.12,36.59,61.41,20.4,45.1,51.4,4.8,1,77.7,16.7,28.116,0
"VA","Mathews County",29.54,66.42,33.69,28.2,9.2,87.7,2.1,0.7,88.8,27.2,55.192,1
"VA","Mecklenburg County",43.3,54.58,45.81,23.8,34.9,62.1,2.7,0.9,76.9,13.7,36.261,1
"VA","Middlesex County",35.15,61.19,39.06,29,17.7,79.6,2.2,0.4,89,27.4,53.309,1
"VA","Montgomery County",46.88,45.57,48.62,11,4.2,87.2,3,5.9,89.6,42.4,45.543,0
"VA","Nelson County",44.59,50.32,50.71,23.7,12.5,84.4,3.5,0.6,80.8,26.7,48.789,1
"VA","New Kent County",29.15,66.74,32.49,15.1,13.7,81.9,2.6,1.1,88.8,23.2,70.618,1
"VA","Newport News city",59.91,34.56,64.41,11.6,41.1,50.9,8.5,3.2,89.2,23.9,51.027,0
"VA","Norfolk city",68.42,26.44,71.42,9.9,42.7,49.2,7.5,3.7,86,25.3,44.747,0
"VA","Northampton County",53.06,43.79,57.66,24.4,35.2,61.6,8.5,0.9,78.1,20.2,33.635,0
"VA","Northumberland County",34.61,62.24,42.24,34.3,24.8,73.4,3.6,0.3,85.6,22.1,51.342,1
"VA","Norton city",26.3,70.12,38.09,14.8,6.6,89.3,3.3,1.5,81.4,20.5,39.416,1
"VA","Nottoway County",42.12,55.26,48.86,18.3,39.4,57.9,4,0.4,73.8,12,36.607,1
"VA","Orange County",34.71,61.26,42.07,19.7,13.2,82.6,4.3,1.1,85,22.2,60.287,1
"VA","Page County",23.58,73.38,36.49,19.8,2.2,96,1.9,0.4,75.6,11.4,42.906,1
"VA","Patrick County",20.83,76.03,29.33,24.2,5.8,92.4,2.8,0.3,75.3,10.7,34.864,1
"VA","Petersburg city",87.52,10.56,89.99,15.3,77.6,18.4,4.4,1.2,73.7,14.9,34.424,0
"VA","Pittsylvania County",29.02,68.61,35.5,20,21.7,76.3,2.4,0.5,79.1,13.7,42.143,1
"VA","Poquoson city",22.48,71.54,23.65,18.3,1.2,94.4,2.3,2.4,92.7,37.2,81.892,1
"VA","Portsmouth city",66.19,29.7,69.26,13.9,53.4,41.8,4,1.4,82.4,19.5,46.166,0
"VA","Powhatan County",24.16,70.71,26.29,15.7,12.6,85.2,2,0.6,85.9,27.6,76.548,1
"VA","Prince Edward County",50.37,44.98,55.64,15.4,32.6,64,2.5,1.2,79.5,21.9,37.436,0
"VA","Prince George County",39.77,56.73,44.65,12.4,32.2,61.8,7.6,1.8,86,17.9,63.074,1
"VA","Prince William County",57.36,37.32,57.42,8.3,21.5,64.4,22,8.4,89.1,38.1,98.071,0
"VA","Pulaski County",27.59,68.25,36.07,20.6,5.3,92.4,1.5,0.6,81.8,16.2,44.312,1
"VA","Radford city",48.46,43.72,50.76,7.9,9.1,86,3.2,2.4,86.7,32.1,30.714,0
"VA","Rappahannock County",39.18,56.98,45.51,23.8,4.6,92.4,3.4,0.8,83,32.4,56.438,1
"VA","Richmond County",36.89,60.61,41.77,19.5,30,67,6.5,0.7,73.8,12.3,47.083,1
"VA","Richmond city",78.8,15.05,77.07,11.4,49.7,44.7,6.6,2.4,81.5,34.8,40.496,0
"VA","Roanoke County",33.47,61.53,36.42,19.6,5.8,89,2.7,3.2,90.9,33.1,60.795,1
"VA","Roanoke city",56.08,38.45,59.18,14.9,29,65.4,5.9,2.3,81.8,23.6,38.145,0
"VA","Rockbridge County",32.81,62.43,40.25,24.2,2.7,94.5,1.6,0.6,84.4,23.2,48.313,1
"VA","Rockingham County",25.62,69.16,28.92,18,2.1,95.1,6,0.7,80.7,23.4,52.195,1
"VA","Russell County",19.09,78.03,30.8,18.8,1,97.8,1.1,0.2,74.7,10.5,33.872,1
"VA","Salem city",34.73,59.57,38.76,17.1,7.3,88.5,3.2,1.9,88.9,30.8,48.733,1
"VA","Scott County",15.7,81.97,24.04,21.5,0.8,97.9,1.3,0.2,74.9,10.9,38.355,1
"VA","Shenandoah County",25.91,69.23,33.5,20.2,2.4,94.8,6.8,0.8,84.6,19.8,49.625,1
"VA","Smyth County",20.75,76,32.7,20,2.4,95.9,1.8,0.4,79.9,15,37.239,1
"VA","Southampton County",40.52,56.75,47.91,18,36.1,61.5,1.3,0.3,78,13.6,46.15,1
"VA","Spotsylvania County",38.99,55.76,43.51,12.2,16.1,77.3,8.7,2.7,89.1,28.2,78.345,1
"VA","Stafford County",42.66,51.78,44.96,9.1,18,74,11.3,3.3,92.6,36.2,97.11,1
"VA","Staunton city",47.82,46.02,51.19,20.6,12,83.8,2.8,1.2,84.6,28,38.501,0
"VA","Suffolk city",54.88,41.04,57.09,13,42.9,52.4,3.7,1.8,87.2,26.2,66.085,0
"VA","Surry County",52.04,44.89,59.83,19.1,43.8,53.5,1.7,0.4,77.8,16.7,47.292,0
"VA","Sussex County",57.07,40.81,61.8,16.2,57.5,40.5,2.8,0.5,70,10.3,39.635,0
"VA","Tazewell County",15.65,81.97,20.67,19.2,3.4,94.6,0.9,0.7,77,12.9,35.693,1
"VA","Virginia Beach city",44.65,49.1,48.09,12.3,20,68.6,7.7,6.8,93.6,32.9,65.219,1
"VA","Warren County",29.03,66.11,38.77,14.5,5.1,91.2,4.1,1.1,84,20.5,61.61,1
"VA","Washington County",21.57,75.09,27.66,20.3,1.5,97,1.4,0.6,83.2,22.3,41.897,1
"VA","Waynesboro city",41.28,52.64,43.73,17.4,11.7,83.7,7,0.9,83.6,19.1,44.847,1
"VA","Westmoreland County",44.9,52.24,47.82,23.7,27.4,68.5,6.1,0.8,79.1,14.9,49.157,1
"VA","Williamsburg city",69.01,25.5,63.47,15.8,15,75.1,7.1,6.4,91.7,49.8,48.616,0
"VA","Winchester city",48.81,45.26,49.63,14.6,11.6,81.8,16.4,2.7,83.8,28.6,44.2,0
"VA","Wise County",17.92,79.93,25.11,15.9,5.4,93,1.2,0.4,72.9,13.1,36.218,1
"VA","Wythe County",20.87,75.8,30.66,19.7,2.9,95.1,1.1,0.6,81.7,15,41.275,1
"VA","York County",38.13,55.26,38.89,14.6,13.4,77.1,5.8,5.5,94.9,42,82.073,1
"VT","Addison County",63.76,30.11,68.88,16.9,1,95,2.2,1.8,90.7,35.6,57.565,0
"VT","Bennington County",58.36,36.25,65.77,21.2,1,96.4,1.8,0.9,90.1,32.3,50.221,0
"VT","Caledonia County",49.71,42.67,60.48,17.8,0.8,96.3,1.5,0.8,89.8,26.6,45.395,0
"VT","Chittenden County",70.49,23.68,70.06,13.2,2.4,91.7,2.2,3.5,93.9,47.4,63.989,0
"VT","Essex County",37.66,55.65,55.58,23.3,0.4,97.2,1.3,0.4,83.3,14.7,35.916,1
"VT","Franklin County",48.27,45.18,61.03,13.9,0.7,95.5,1.4,0.6,88.8,23.7,56.24,0
"VT","Grand Isle County",55.43,39.36,62.28,17.9,0.7,94.8,1.8,0.4,91.6,30.3,59.509,0
"VT","Lamoille County",62.2,30.67,70.2,15.2,0.8,96.4,1.6,0.6,92.6,36.4,52.686,0
"VT","Orange County",55.87,37.11,64.99,17.6,0.6,96.8,1.3,0.5,91.3,29.9,52.48,0
"VT","Orleans County",47.15,46.94,61.18,20.3,0.7,96.7,1.3,0.4,86.2,21.3,41.953,0
"VT","Rutland County",49.27,45.09,60.14,19.4,0.6,97,1.3,0.7,89.4,28,49.271,0
"VT","Washington County",64.89,27.89,70.05,17,0.9,96,1.9,0.9,93.5,38.1,57.281,0
"VT","Windham County",67.8,25.82,73.74,19.3,1.2,95.5,2.1,1.1,90.8,33.5,50.234,0
"VT","Windsor County",63.04,30.91,68.29,20.7,0.9,96.2,1.4,1.1,92.7,34,52.46,0
"WA","Adams County",27.4,67.14,32.21,10.2,1.4,90.6,62,1.5,65.7,14,43.926,1
"WA","Asotin County",32.2,58.98,40.4,20.9,0.6,94.4,3.6,0.9,89.6,17.8,43.175,1
"WA","Benton County",32.73,59.28,35.3,13.4,1.6,91,20.4,3,88.5,28.9,60.485,1
"WA","Chelan County",39.29,54.97,40.45,17.5,0.8,93.8,27.4,1.2,83.2,23.9,51.354,1
"WA","Clallam County",45.94,47.55,48.89,26.9,1,87.8,5.8,1.7,91.3,24.2,46.033,1
"WA","Clark County",46.33,46.27,48.92,13.8,2.2,87.3,8.7,4.6,91.3,26,58.225,0
"WA","Columbia County",24.09,68.68,28.53,26.6,0.6,94.4,6.3,0.7,86.1,17.2,42.519,1
"WA","Cowlitz County",39.23,52.91,51,18.1,0.9,91.9,8.4,1.6,87.4,15.4,47.596,1
"WA","Douglas County",31.39,62.86,34.38,15.9,0.8,93.7,30.4,1.1,80.4,17.3,51.908,1
"WA","Ferry County",30.65,61.18,37.63,22.3,0.7,76.5,4.2,0.9,87,16.1,37.571,1
"WA","Franklin County",38.08,55.18,36.3,7.9,2.8,90.9,51.9,2.1,71,15,55.177,1
"WA","Garfield County",22.4,68.26,26.27,24.6,0,95.4,4.5,1.9,96.6,22.7,51.548,1
"WA","Grant County",27.49,65.4,32.34,12.6,1.8,92.6,39.9,1.1,76.2,14.6,45.949,1
"WA","Grays Harbor County",42.56,49.63,55.6,18.9,1.4,87.7,9.8,1.5,85.4,14.1,42.405,1
"WA","Island County",48.95,43.04,51.02,22.5,2.9,86.3,7.1,4.8,94.6,31.7,58.455,0
"WA","Jefferson County",62.47,29.78,64.03,31.8,1,91.3,3.7,1.8,94.6,36.5,46.32,0
"WA","King County",72.15,21.71,68.81,12.2,6.7,70.1,9.4,16.4,92.1,46.6,71.811,0
"WA","Kitsap County",51.05,39.42,54.31,16.1,2.9,83.3,7.2,5.4,93.6,29.5,62.413,0
"WA","Kittitas County",39.22,53.7,42.65,14.6,1.2,91.9,8.8,2.3,91.1,33.6,42.982,1
"WA","Klickitat County",38.35,54.67,44.35,21.1,0.6,92.9,12.3,0.8,87,19.5,41.694,1
"WA","Lewis County",28.95,65.11,37.09,19.8,0.8,92.9,9.7,1,85.9,14,42.86,1
"WA","Lincoln County",21.75,71.94,28.41,23.9,0.4,94.3,3.1,0.7,93.5,20.3,47.195,1
"WA","Mason County",42.76,48.76,52.22,21.3,1.4,88.3,8.9,1.3,88.5,17.3,48.755,1
"WA","Okanogan County",36.54,57.88,41.15,19.8,0.8,82.4,19,1,81.7,16.5,40.368,1
"WA","Pacific County",43.1,50.04,54.25,27.9,1,89.9,9,2.2,87.6,17.8,39.83,1
"WA","Pend Oreille County",28.46,64.29,37.61,23.1,0.7,91.3,3.6,0.7,90.3,17.8,40.567,1
"WA","Pierce County",49.69,42.17,54.34,12.7,7.4,76.1,10.2,6.6,90.5,24,59.204,0
"WA","San Juan County",66.61,25.04,67.11,29.4,0.6,94.5,5.9,1.5,94.5,45.1,53.376,0
"WA","Skagit County",47.56,44.37,51.75,18.7,0.9,90.8,17.8,2.2,88.2,23.6,55.925,0
"WA","Skamania County",39.5,52.09,47.95,17.4,0.7,93,6,1.1,89.6,20.8,53.712,1
"WA","Snohomish County",54.26,37.62,56.88,12.1,3.1,80.2,9.7,10.2,91.1,28.9,68.381,0
"WA","Spokane County",41.61,49.91,45.51,14.8,1.9,89.8,5.2,2.3,92.6,28.4,49.233,1
"WA","Stevens County",26.45,67.28,34.8,20.7,0.5,89.4,3.5,0.7,90.6,18.6,41.742,1
"WA","Thurston County",53.16,37.79,58.11,15.2,3.4,82.9,8.4,5.7,92.9,32.3,62.229,0
"WA","Wahkiakum County",35.32,56.92,47.75,30.7,0.4,93.6,3.4,1,93.1,14.3,41.815,1
"WA","Walla Walla County",38.29,54.65,37.7,16.5,2.1,92.2,21.2,1.7,88,26,46.597,1
"WA","Whatcom County",54.89,37.19,54.57,15.4,1.2,87.3,8.9,4.3,90.9,31.9,51.939,0
"WA","Whitman County",45.52,45.04,46.53,10,2.3,85.1,5.6,7.7,96.2,48.9,36.257,0
"WA","Yakima County",39.39,54.76,41.55,12.8,1.5,88,47.7,1.5,71,15.5,43.506,1
"WI","Adams County",37.4,59.2,53.95,27.1,3.2,94,3.9,0.5,85.3,12.1,44.897,1
"WI","Ashland County",52.18,43.25,64.58,17.5,0.5,84.2,2.4,0.4,90.5,21.7,38.55,0
"WI","Barron County",35,60.38,48.19,20.2,1,96.1,2.4,0.7,88.3,16.2,44.054,1
"WI","Bayfield County",52.19,43.46,61.74,23.9,0.6,86.1,1.5,0.4,93.2,28.5,44.944,0
"WI","Brown County",41.85,52.7,48.58,13.1,2.5,88.9,8,3.2,90.4,26.8,53.119,1
"WI","Buffalo County",36.57,58.5,50.93,20,0.5,97.9,1.9,0.2,89.6,17.2,47.384,1
"WI","Burnett County",33.81,62.07,46.11,26.3,0.7,91.8,1.6,0.4,89.2,16.7,39.564,1
"WI","Calumet County",36.45,58.06,43.58,13.3,0.7,95.1,4,2.4,92.1,27.6,65.13,1
